lounge	-0.7333333333333333	[-1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1]
access	-1.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
include	-0.5294117647058824	[-1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, 1]
priority	-1.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
bit	-0.8333333333333334	[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1]
disappointing	-1.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
hour	-0.8350515463917526	[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
drink	-0.7037037037037037	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1]
snacksnothe	-1.0	[-1]
t	-1.0	[-1]
horrible	-0.8461538461538461	[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]
traet	-1.0	[-1]
departure	-0.8571428571428571	[-1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
typically	-1.0	[-1]
evening	-0.5	[-1, -1, -1, 1]
meal	-0.5882352941176471	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1]
